-0 0 0 0 0 0 
-0 0 0 0 0 0 
0.933979 0 0 0 0 0 
-0.934375 0 0 0 0 0 
-0.721546 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 0 0 0 0 0 
0.906471 -0 0 0 0 0 
0.906471 -0 0 0 0 0 
0.906471 0.933979 0 0 0 0 
0.906471 -0.934375 0 0 0 0 
0.906471 -0.721546 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 0 0 0 0 
0.906471 0.906471 -0 0 0 0 
0.906471 0.906471 -0 0 0 0 
0.906471 0.906471 0.933979 0 0 0 
0.906471 0.906471 -0.934375 0 0 0 
-0.900333 0.906471 -0.721546 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.900333 0.906471 0.906471 0 0 0 
-0.896029 0.906471 0.906471 0 0 0 
-0.890798 0.906471 0.906471 0 0 0 
-0.884372 0.906471 0.906471 0 0 0 
-0.876391 0.906471 0.906471 0 0 0 
-0.867757 0.906471 0.906471 0 0 0 
-0.855323 0.906471 0.906471 -0 0 0 
-0.839324 0.906471 0.906471 -0 0 0 
-0.818496 0.906471 0.906471 -0.933979 0 0 
-0.791108 0.906471 0.906471 0.934375 0 0 
-0.754832 -0.900333 0.906471 0.721546 0 0 
-0.706667 -0.900333 0.906471 -0.906471 0 0 
-0.643016 -0.900333 0.906471 -0.906471 0 0 
-0.559598 -0.900333 0.906471 -0.906471 0 0 
-0.453637 -0.900333 0.906471 -0.906471 0 0 
-0.324227 -0.900333 0.906471 -0.906471 0 0 
-0.174178 -0.900333 0.906471 -0.906471 0 0 
-0.0107318 -0.896029 0.906471 -0.906471 0 0 
0.155358 -0.890798 0.906471 -0.906471 0 0 
0.312387 -0.884372 0.906471 -0.906471 0 0 
0.450827 -0.876391 0.906471 -0.906471 0 0 
0.565467 -0.867757 0.906471 -0.906471 0 0 
0.655669 -0.855323 0.906471 -0.906471 -0 0 
0.724058 -0.839324 0.906471 -0.906471 -0 0 
0.774739 -0.818496 0.906471 -0.906471 -0.933979 0 
0.811915 -0.791108 0.906471 -0.906471 0.934375 0 
0.839172 -0.754832 -0.900333 -0.906471 0.721546 0 
0.859284 -0.706667 -0.900333 -0.906471 -0.906471 0 
0.874282 -0.643016 -0.900333 -0.906471 -0.906471 0 
0.885612 -0.559598 -0.900333 -0.906471 -0.906471 0 
0.894289 -0.453637 -0.900333 -0.906471 -0.906471 0 
0.901027 -0.324227 -0.900333 -0.906471 -0.906471 0 
0.906329 -0.174178 -0.900333 -0.906471 -0.906471 0 
0.906339 -0.0107318 -0.896029 -0.906471 -0.906471 0 
0.906349 0.155358 -0.890798 -0.906471 -0.906471 0 
0.906358 0.312387 -0.884372 -0.906471 -0.906471 0 
0.906366 0.450827 -0.876391 -0.906471 -0.906471 0 
0.906374 0.565467 -0.867757 -0.906471 -0.906471 0 
0.906382 0.655669 -0.855323 -0.906471 -0.906471 -0 
0.906389 0.724058 -0.839324 -0.906471 -0.906471 -0 
0.906397 0.774739 -0.818496 -0.906471 -0.906471 -0.933979 
0.866615 0.811915 -0.791108 -0.906471 -0.906471 0.934375 
0.717732 0.839172 -0.754832 0.900333 -0.906471 0.721546 
0.21024 0.859284 -0.706667 0.900333 -0.906471 -0.906471 
-0.477539 0.874282 -0.643016 0.900333 -0.906471 -0.906471 
-0.783246 0.885612 -0.559598 0.900333 -0.906471 -0.906471 
-0.871054 0.894289 -0.453637 0.900333 -0.906471 -0.906471 
-0.900376 0.901027 -0.324227 0.900333 -0.906471 -0.906471 
-0.90037 0.906329 -0.174178 0.900333 -0.906471 -0.906471 
-0.896991 0.906339 -0.0107318 0.896029 -0.906471 -0.906471 
-0.893048 0.906349 0.155358 0.890798 -0.906471 -0.906471 
-0.888417 0.906358 0.312387 0.884372 -0.906471 -0.906471 
-0.882937 0.906366 0.450827 0.876391 -0.906471 -0.906471 
-0.876442 0.906374 0.565467 0.867757 -0.906471 -0.906471 
-0.868697 0.906382 0.655669 0.855323 -0.906471 -0.906471 
-0.859364 0.906389 0.724058 0.839324 -0.906471 -0.906471 
-0.848042 0.906397 0.774739 0.818496 -0.906471 -0.906471 
-0.834222 0.866615 0.811915 0.791108 -0.906471 -0.906471 
-0.817263 0.717732 0.839172 0.754832 0.900333 -0.906471 
-0.796371 0.21024 0.859284 0.706667 0.900333 -0.906471 
-0.770359 -0.477539 0.874282 0.643016 0.900333 -0.906471 
-0.73664 -0.783246 0.885612 0.559598 0.900333 -0.906471 
-0.694323 -0.871054 0.894289 0.453637 0.900333 -0.906471 
-0.641467 -0.900376 0.901027 0.324227 0.900333 -0.906471 
-0.576102 -0.90037 0.906329 0.174178 0.900333 -0.906471 
-0.496559 -0.896991 0.906339 0.0107318 0.896029 -0.906471 
-0.401941 -0.893048 0.906349 -0.155358 0.890798 -0.906471 
-0.292662 -0.888417 0.906358 -0.312387 0.884372 -0.906471 
-0.170874 -0.882937 0.906366 -0.450827 0.876391 -0.906471 
-0.0405709 -0.876442 0.906374 -0.565467 0.867757 -0.906471 
0.0927883 -0.868697 0.906382 -0.655669 0.855323 -0.906471 
0.22311 -0.859364 0.906389 -0.724058 0.839324 -0.906471 
0.344733 -0.848042 0.906397 -0.774739 0.818496 -0.906471 
0.453374 -0.834222 0.866615 -0.811915 0.791108 -0.906471 
0.546664 -0.817263 0.717732 -0.839172 0.754832 0.900333 
0.624136 -0.796371 0.21024 -0.859284 0.706667 0.900333 
0.686803 -0.770359 -0.477539 -0.874282 0.643016 0.900333 
0.736547 -0.73664 -0.783246 -0.885612 0.559598 0.900333 
0.775574 -0.694323 -0.871054 -0.894289 0.453637 0.900333 
0.806023 -0.641467 -0.900376 -0.901027 0.324227 0.900333 
0.829765 -0.576102 -0.90037 -0.906329 0.174178 0.900333 
0.848337 -0.496559 -0.896991 -0.906339 0.0107318 0.896029 
0.862947 -0.401941 -0.893048 -0.906349 -0.155358 0.890798 
0.874526 -0.292662 -0.888417 -0.906358 -0.312387 0.884372 
0.883781 -0.170874 -0.882937 -0.906366 -0.450827 0.876391 
0.891243 -0.0405709 -0.876442 -0.906374 -0.565467 0.867757 
0.897313 0.0927883 -0.868697 -0.906382 -0.655669 0.855323 
0.902295 0.22311 -0.859364 -0.906389 -0.724058 0.839324 
0.874619 0.344733 -0.848042 -0.906397 -0.774739 0.818496 
0.776307 0.453374 -0.834222 -0.866615 -0.811915 0.791108 
0.457117 0.546664 -0.817263 -0.717732 -0.839172 0.754832 
-0.163375 0.624136 -0.796371 -0.21024 -0.859284 0.706667 
-0.636044 0.686803 -0.770359 0.477539 -0.874282 0.643016 
-0.815916 0.736547 -0.73664 0.783246 -0.885612 0.559598 
-0.876442 0.775574 -0.694323 0.871054 -0.894289 0.453637 
-0.900354 0.806023 -0.641467 0.900376 -0.901027 0.324227 
-0.896881 0.829765 -0.576102 0.90037 -0.906329 0.174178 
-0.89281 0.848337 -0.496559 0.896991 -0.906339 0.0107318 
-0.888007 0.862947 -0.401941 0.893048 -0.906349 -0.155358 
